trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp2.png,estimation_exp3.png,estimation_exp4.png,estimation_exp1.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
10,exp1.png,exp2.png,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,9,10,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.5513147616896674,0,valid_lose,74.60993789999975,6,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
11,exp3.png,exp4.png,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,10,11,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.49985374560440043,0,valid_lose,78.97156090000044,6,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
12,exp1.png,exp2.png,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,11,12,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.13212590025685655,0,invalid_lose,83.68663960000049,6,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
13,exp3.png,exp4.png,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,12,13,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.2836776622722851,0,valid_lose,87.91852000000017,6,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
14,exp1.png,exp2.png,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,13,14,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.4436692199955252,0,valid_lose,91.81929130000026,6,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,14,15,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.7100644378773913,0,valid_lose,96.26557020000018,6,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.11651598733060475,1,invalid_win,102.14687529999992,7,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.4744649167602988,1,valid_win,110.21123770000031,8,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.4079395351060743,1,valid_win,118.54130239999995,9,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.07467740475615714,1,invalid_win,125.88898690000042,10,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.4595739621899855,1,valid_win,132.91972650000025,11,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.4956019000001,None,None,[],,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0653347999996,100.0,6.774971599999844,"[(4.0, 1.9591610999996192), (100.0, 6.774971599999844)]",100.0,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.14311460000044,99.0,20.68761690000065,"[(99.0, 20.68761690000065)]",,99.0,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.4324365000002,98.0,5.243970000000445,"[(98.0, 5.243970000000445)]",,,98.0,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.557362164439525,0,valid_lose,199.5969772999997,11,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7177384977996937,1,valid_win,203.69990560000042,12,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.9112085283264907,0,valid_lose,208.04306730000008,12,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.24479031060803025,0,invalid_lose,212.0730768000003,12,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6977754526255535,1,valid_win,215.97056539999994,13,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.6905654274984274,0,valid_lose,219.97258070000044,13,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.13547693824054274,1,invalid_win,223.88679370000045,14,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.14256036977663222,0,invalid_lose,227.9567975,14,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.33535196290269553,1,valid_win,231.77634080000007,15,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.6426669967754016,0,valid_lose,236.40107220000027,15,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.22511982571139055,1,invalid_win,240.12108770000032,16,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.17398880784892368,1,invalid_win,248.33052099999986,17,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.799939174239986,1,valid_win,252.4779725999997,18,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.38168035567673086,1,valid_win,256.7162803000001,19,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.6703951189839669,0,valid_lose,261.00969760000044,19,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.13053799380580156,0,invalid_lose,265.09141460000046,19,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8112071688569875,1,valid_win,268.95534920000046,20,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.7352103281606212,1,valid_win,273.5883349000005,21,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.1793744212382551,0,invalid_lose,277.4858742000006,21,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.22060396491979928,1,invalid_win,281.8188578999998,22,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.3830842999996,99.0,3.6254136999996263,"[(99.0, 3.6254136999996263)]",,,,99.0,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.11202930000036,97.0,4.194172999999864,"[(97.0, 4.194172999999864)]",97.0,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.3762016999999,100.0,4.177171899999848,"[(100.0, 4.177171899999848)]",,100.0,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.5763614999996,2.0,4.176368800000091,"[(2.0, 4.176368800000091)]",,,2.0,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.3330124666535732,0,valid_lose,307.8754205000005,22,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.19024412923525535,0,invalid_lose,312.24224049999975,22,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.7796466491942331,0,valid_lose,316.45789890000015,22,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.4406574102861276,0,valid_lose,320.5219692999999,22,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.3070948503117934,0,valid_lose,324.1879878,22,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.025553611123463216,0,invalid_lose,327.98558109999976,22,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.6763758023152272,0,valid_lose,331.65041050000036,22,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.38068457909402453,0,valid_lose,335.4510644000002,22,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.9595081087576709,1,valid_win,339.56891840000026,23,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.15835695297101782,0,invalid_lose,343.73045079999974,23,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.20780096953337268,1,invalid_win,348.21298579999984,24,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.8560489055706592,0,valid_lose,352.14915999999994,24,,,,,,,,,,,,,,,sub_639,2024-07-14_10h53.53.773,Reversal,2023.1.3,59.922939100279976,3,
