trial_index,trial_image1_file,trial_image2_file,image_file,learning_outer_loop.thisRepN,learning_outer_loop.thisTrialN,learning_outer_loop.thisN,learning_outer_loop.thisIndex,learning_inner_loop.thisRepN,learning_inner_loop.thisTrialN,learning_inner_loop.thisN,learning_inner_loop.thisIndex,learning_estimation_outer_loop.thisRepN,learning_estimation_outer_loop.thisTrialN,learning_estimation_outer_loop.thisN,learning_estimation_outer_loop.thisIndex,learning_estimation_inner_loop.thisRepN,learning_estimation_inner_loop.thisTrialN,learning_estimation_inner_loop.thisN,learning_estimation_inner_loop.thisIndex,reversal_outer_loop.thisRepN,reversal_outer_loop.thisTrialN,reversal_outer_loop.thisN,reversal_outer_loop.thisIndex,reversal_inner_loop.thisRepN,reversal_inner_loop.thisTrialN,reversal_inner_loop.thisN,reversal_inner_loop.thisIndex,reversal_estimation_outer_loop.thisRepN,reversal_estimation_outer_loop.thisTrialN,reversal_estimation_outer_loop.thisN,reversal_estimation_outer_loop.thisIndex,reversal_estimation_inner_loop.thisRepN,reversal_estimation_inner_loop.thisTrialN,reversal_estimation_inner_loop.thisN,reversal_estimation_inner_loop.thisIndex,skipped,total_trial_counter,trial_num,left_right_flip,left_image_file,right_image_file,clicked_stimulus_side,side,clicked_stimulus,version,high_prob_image_file,low_prob_image_file,choice_a,choice_b,pair_type,correct,trial_feedback_random,reward,trial_type,overall_time_after_trial,score,estimation_rating.started,estimation_rating.response,estimation_rating.rt,estimation_rating.history,estimation_exp3.png,estimation_exp4.png,estimation_exp1.png,estimation_exp2.png,total_learning_time,total_correct,learning_correct,reversal_correct,total_reversal_time,extra_block,participant,date,expName,psychopyVersion,frameRate,ver,
15,exp3.png,exp4.png,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,15,16,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.06260483286665486,0,invalid_lose,88.90147739999975,7,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
16,exp1.png,exp2.png,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,16,17,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.03298144393133362,1,invalid_win,93.19986960000006,8,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
17,exp3.png,exp4.png,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,17,18,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.6756087421538237,1,valid_win,97.36512110000058,9,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
18,exp1.png,exp2.png,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,18,19,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.2638731364101592,0,valid_lose,103.29697310000029,9,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
19,exp3.png,exp4.png,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,19,20,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.44916343806162895,1,valid_win,110.11274680000042,10,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
20,exp1.png,exp2.png,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
,,,exp1.png,0,0,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.69019509999998,None,None,[],,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
,,,exp2.png,0,0,0,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.5947271999994,None,None,[],,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
,,,exp3.png,0,0,0,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.18941079999968,25.0,10.041953699999794,"[(25.0, 10.041953699999794)]",25.0,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
,,,exp4.png,0,0,0,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.45234829999936,24.0,1.9789983999999095,"[(24.0, 1.9789983999999095)]",,24.0,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
0,exp1.png,exp2.png,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,20,21,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.9175075753470903,1,valid_win,149.81480040000042,11,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
1,exp3.png,exp4.png,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,21,22,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.16626938022537552,1,invalid_win,156.67824519999976,12,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
2,exp1.png,exp2.png,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,22,23,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.1353020118222339,0,invalid_lose,163.09281439999995,12,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
3,exp3.png,exp4.png,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,23,24,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.21624449870997753,0,invalid_lose,170.1566044000001,12,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
4,exp1.png,exp2.png,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,24,25,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.35210408835277673,1,valid_win,176.98868690000018,13,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
5,exp3.png,exp4.png,,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,25,26,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.23831399029151945,1,invalid_win,183.03615320000063,14,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
6,exp1.png,exp2.png,,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,26,27,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.2564784104995369,0,valid_lose,189.89983870000015,14,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
7,exp3.png,exp4.png,,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,27,28,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.09397684452708133,0,invalid_lose,196.0651273000003,14,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
8,exp1.png,exp2.png,,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,28,29,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.5475401252901666,0,valid_lose,200.07983590000003,14,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
9,exp3.png,exp4.png,,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,29,30,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.888420720834007,1,valid_win,206.34520130000055,15,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
10,exp1.png,exp2.png,,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,30,31,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.8537190962388234,1,valid_win,213.42559170000004,16,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
11,exp3.png,exp4.png,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,31,32,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.062221864360767376,1,invalid_win,219.39002390000041,17,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
12,exp1.png,exp2.png,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,32,33,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.5988317531583658,1,valid_win,223.50546550000035,18,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
13,exp3.png,exp4.png,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,False,33,34,True,exp4.png,exp3.png,trial_right_image,-1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.5858733150371276,0,valid_lose,227.63732859999982,18,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
14,exp1.png,exp2.png,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,False,34,35,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.7811371535264798,0,valid_lose,232.08582300000035,18,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
15,exp3.png,exp4.png,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,False,35,36,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.4429728288320538,1,valid_win,236.0180816000002,19,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
16,exp1.png,exp2.png,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,False,36,37,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.11055213960724353,1,invalid_win,240.4996984999998,20,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
17,exp3.png,exp4.png,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,False,37,38,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5707647083370481,1,valid_win,244.61471429999983,21,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
18,exp1.png,exp2.png,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,False,38,39,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.5067522420854749,0,valid_lose,249.81319770000027,21,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
19,exp3.png,exp4.png,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,False,39,40,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.5397723574772557,0,valid_lose,253.81184680000024,21,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
20,exp1.png,exp2.png,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
,,,exp1.png,1,0,1,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.33183669999926,None,None,[],,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
,,,exp2.png,1,0,1,0,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.64508619999924,None,None,[],,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
,,,exp3.png,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.0452729999997,None,None,[],,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
,,,exp4.png,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.1107863999996,None,None,[],,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
0,exp1.png,exp2.png,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,40,41,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.6595947299848167,1,valid_win,269.44006940000054,22,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
1,exp3.png,exp4.png,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,False,41,42,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.6631363064969132,0,valid_lose,275.18826830000035,22,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
2,exp1.png,exp2.png,,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,False,42,43,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.20109847420302762,1,invalid_win,280.9857722000006,23,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
3,exp3.png,exp4.png,,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,False,43,44,False,exp3.png,exp4.png,trial_left_image,1,exp3.png,3,exp4.png,exp3.png,0,2,non-reversed,incorrect,0.5777812097457103,0,valid_lose,285.4684997000004,23,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
4,exp1.png,exp2.png,,2,0,2,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,False,44,45,False,exp1.png,exp2.png,trial_left_image,1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.13153568155129913,1,invalid_win,291.78257959999974,24,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
5,exp3.png,exp4.png,,2,0,2,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,False,45,46,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.5461335401867113,1,valid_win,299.29662989999997,25,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
6,exp1.png,exp2.png,,2,0,2,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,False,46,47,True,exp2.png,exp1.png,trial_right_image,-1,exp1.png,3,exp2.png,exp1.png,0,4,reversed,incorrect,0.7307817171745781,0,valid_lose,305.6275148000004,25,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
7,exp3.png,exp4.png,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,False,47,48,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3769319284060455,1,valid_win,310.2932275000003,26,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
8,exp1.png,exp2.png,,2,0,2,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,False,48,49,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.48266943088034053,1,valid_win,319.12399920000007,27,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
9,exp3.png,exp4.png,,2,0,2,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,False,49,50,False,exp3.png,exp4.png,trial_right_image,-1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.8151138333758138,1,valid_win,325.15411480000057,28,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
10,exp1.png,exp2.png,,2,0,2,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,False,50,51,False,exp1.png,exp2.png,trial_right_image,-1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.08156611154499627,0,invalid_lose,330.7695738000002,28,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
11,exp3.png,exp4.png,,2,0,2,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,False,51,52,True,exp4.png,exp3.png,trial_left_image,1,exp4.png,3,exp4.png,exp3.png,1,1,non-reversed,correct,0.3705074534595906,1,valid_win,335.88521860000037,29,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
12,exp1.png,exp2.png,,2,0,2,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,False,52,53,True,exp2.png,exp1.png,trial_left_image,1,exp2.png,3,exp2.png,exp1.png,1,3,reversed,correct,0.709448202363743,1,valid_win,342.6483020000005,30,,,,,,,,,,,,,,,sub_667,2024-08-04_12h15.52.214,Reversal,2023.1.3,60.07896779540422,3,
